Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,Round,EventName,Time_Seconds
0 days 01:06:46.993000,13.2,65.6,1023.4,False,18.8,177,2.5,5,Canadian Grand Prix,4006.993
0 days 01:07:47.016000,13.2,65.6,1023.4,False,18.8,177,2.5,5,Canadian Grand Prix,4067.016
0 days 01:08:47.013000,13.2,65.6,1023.4,False,18.8,177,2.5,5,Canadian Grand Prix,4127.013
0 days 01:09:47.010000,13.2,65.6,1023.4,False,18.8,177,2.5,5,Canadian Grand Prix,4187.01
0 days 01:10:47.019000,13.6,66.5,1023.3,False,18.7,187,3.4,5,Canadian Grand Prix,4247.019
0 days 01:11:47.004000,13.5,66.9,1023.4,False,19.0,153,2.5,5,Canadian Grand Prix,4307.004
0 days 01:12:47.018000,13.7,66.4,1023.3,False,18.6,187,4.4,5,Canadian Grand Prix,4367.018
0 days 01:13:47.014000,13.2,66.4,1023.3,False,18.6,187,4.4,5,Canadian Grand Prix,4427.014
0 days 01:14:47.027000,13.5,66.3,1023.4,False,18.7,186,1.3,5,Canadian Grand Prix,4487.027
0 days 01:15:47.028000,13.6,66.4,1023.4,False,18.7,202,2.7,5,Canadian Grand Prix,4547.028
0 days 01:16:47.019000,13.2,66.4,1023.4,False,18.7,202,2.7,5,Canadian Grand Prix,4607.019
0 days 01:17:47.019000,13.5,66.7,1023.3,False,18.9,150,0.9,5,Canadian Grand Prix,4667.019
0 days 01:18:47.010000,13.7,66.3,1023.4,False,18.6,186,2.8,5,Canadian Grand Prix,4727.01
0 days 01:19:47.035000,13.2,66.3,1023.4,False,18.6,186,2.8,5,Canadian Grand Prix,4787.035
0 days 01:20:47.055000,13.6,66.8,1023.3,False,18.6,188,3.3,5,Canadian Grand Prix,4847.055
0 days 01:21:47.064000,13.3,66.8,1023.3,False,18.6,188,3.3,5,Canadian Grand Prix,4907.064
0 days 01:22:47.086000,13.3,66.8,1023.3,False,18.6,188,3.3,5,Canadian Grand Prix,4967.086
0 days 01:23:47.166000,13.4,66.8,1023.3,False,18.6,188,3.3,5,Canadian Grand Prix,5027.166
0 days 01:24:47.154000,13.2,66.8,1023.3,False,18.6,188,3.3,5,Canadian Grand Prix,5087.154
0 days 01:25:47.150000,13.5,66.8,1023.3,False,18.6,188,3.3,5,Canadian Grand Prix,5147.15
0 days 01:26:47.157000,13.2,66.8,1023.3,False,18.6,188,3.3,5,Canadian Grand Prix,5207.157
0 days 01:27:47.151000,13.2,66.8,1023.3,False,18.6,188,3.3,5,Canadian Grand Prix,5267.151
0 days 01:28:47.148000,13.4,66.8,1023.3,False,18.6,188,3.3,5,Canadian Grand Prix,5327.148
0 days 01:29:47.151000,13.4,66.3,1023.2,False,18.7,184,2.8,5,Canadian Grand Prix,5387.151
0 days 01:30:47.154000,13.2,66.3,1023.2,False,18.7,184,2.8,5,Canadian Grand Prix,5447.154
0 days 01:31:47.165000,13.6,66.4,1023.2,False,18.5,189,2.6,5,Canadian Grand Prix,5507.165
0 days 01:32:47.181000,13.6,66.4,1023.2,False,18.5,189,2.6,5,Canadian Grand Prix,5567.181
0 days 01:33:47.208000,13.5,65.4,1023.1,False,18.4,181,4.9,5,Canadian Grand Prix,5627.208
0 days 01:34:47.217000,13.7,65.8,1023.1,False,18.7,171,1.7,5,Canadian Grand Prix,5687.217
0 days 01:35:47.238000,13.1,65.8,1023.1,False,18.7,171,1.7,5,Canadian Grand Prix,5747.238
0 days 01:36:47.238000,13.2,65.8,1023.1,False,18.7,171,1.7,5,Canadian Grand Prix,5807.238
0 days 01:37:47.236000,13.2,65.8,1023.1,False,18.7,171,1.7,5,Canadian Grand Prix,5867.236
0 days 01:38:47.242000,13.5,66.0,1023.1,False,17.9,223,3.0,5,Canadian Grand Prix,5927.242
0 days 01:39:47.237000,13.2,66.0,1023.1,False,17.9,223,3.0,5,Canadian Grand Prix,5987.237
0 days 01:40:47.240000,13.4,66.3,1023.0,False,18.2,185,3.4,5,Canadian Grand Prix,6047.24
0 days 01:41:47.231000,13.3,66.3,1023.0,False,18.2,185,3.4,5,Canadian Grand Prix,6107.231
0 days 01:42:47.250000,13.4,66.8,1023.1,False,18.1,184,2.8,5,Canadian Grand Prix,6167.25
0 days 01:43:47.235000,13.5,66.9,1023.0,False,17.8,168,5.4,5,Canadian Grand Prix,6227.235
0 days 01:44:47.235000,13.4,66.9,1023.0,False,17.8,168,5.4,5,Canadian Grand Prix,6287.235
0 days 01:45:47.239000,13.3,66.9,1023.0,False,17.8,168,5.4,5,Canadian Grand Prix,6347.239
0 days 01:46:47.243000,13.4,67.8,1023.1,False,18.0,183,3.1,5,Canadian Grand Prix,6407.243
-1 days +23:08:17.050000,23.3,64.7,1022.1,False,33.1,244,0.5,6,Monaco Grand Prix,-3102.95
-1 days +23:09:17.067000,23.4,64.1,1022.0,False,34.0,0,0.0,6,Monaco Grand Prix,-3042.933
-1 days +23:10:17.052000,23.0,64.1,1022.0,False,34.0,0,0.0,6,Monaco Grand Prix,-2982.948
-1 days +23:11:17.047000,23.3,63.5,1022.1,False,34.4,0,0.0,6,Monaco Grand Prix,-2922.953
-1 days +23:12:17.049000,23.5,63.7,1022.1,False,35.1,131,0.5,6,Monaco Grand Prix,-2862.951
-1 days +23:13:17.049000,23.4,63.4,1022.1,False,35.4,0,0.0,6,Monaco Grand Prix,-2802.951
-1 days +23:14:17.054000,23.4,63.4,1022.1,False,35.4,0,0.0,6,Monaco Grand Prix,-2742.946
-1 days +23:15:17.055000,23.8,62.6,1022.0,False,34.3,340,1.4,6,Monaco Grand Prix,-2682.945
-1 days +23:16:17.059000,22.9,62.6,1022.0,False,34.3,340,1.4,6,Monaco Grand Prix,-2622.941
-1 days +23:17:17.075000,23.8,64.5,1022.0,False,36.6,153,0.7,6,Monaco Grand Prix,-2562.925
-1 days +23:18:17.050000,23.8,64.5,1022.0,False,36.6,153,0.7,6,Monaco Grand Prix,-2502.95
-1 days +23:19:17.062000,24.0,64.1,1022.0,False,37.5,53,0.5,6,Monaco Grand Prix,-2442.938
-1 days +23:20:17.057000,24.0,64.1,1022.0,False,37.5,53,0.5,6,Monaco Grand Prix,-2382.943
-1 days +23:21:17.063000,23.1,64.1,1022.0,False,37.5,53,0.5,6,Monaco Grand Prix,-2322.937
-1 days +23:22:17.063000,23.3,62.5,1022.0,False,38.2,0,0.0,6,Monaco Grand Prix,-2262.937
-1 days +23:23:17.064000,23.3,62.5,1022.0,False,38.2,0,0.0,6,Monaco Grand Prix,-2202.936
-1 days +23:24:17.055000,23.5,61.5,1022.0,False,36.1,0,0.0,6,Monaco Grand Prix,-2142.945
-1 days +23:25:17.060000,23.5,61.5,1022.0,False,36.1,0,0.0,6,Monaco Grand Prix,-2082.94
-1 days +23:26:17.065000,23.8,59.1,1022.0,False,37.6,333,0.5,6,Monaco Grand Prix,-2022.935
-1 days +23:27:17.063000,22.6,59.0,1021.9,False,36.2,144,0.5,6,Monaco Grand Prix,-1962.937
-1 days +23:28:17.068000,22.6,59.0,1021.9,False,36.2,144,0.5,6,Monaco Grand Prix,-1902.932
-1 days +23:29:17.058000,22.8,61.2,1021.9,False,36.9,210,1.2,6,Monaco Grand Prix,-1842.942
-1 days +23:30:17.067000,23.0,61.2,1021.9,False,36.9,210,1.2,6,Monaco Grand Prix,-1782.933
-1 days +23:31:17.087000,23.0,61.2,1021.9,False,36.9,210,1.2,6,Monaco Grand Prix,-1722.913
-1 days +23:32:17.071000,24.3,59.3,1021.9,False,34.5,119,0.4,6,Monaco Grand Prix,-1662.929
-1 days +23:33:17.072000,23.7,59.3,1021.9,False,34.5,119,0.4,6,Monaco Grand Prix,-1602.928
-1 days +23:34:17.071000,24.0,61.0,1021.8,False,39.9,141,0.5,6,Monaco Grand Prix,-1542.929
-1 days +23:35:17.073000,23.9,61.2,1021.8,False,39.4,150,0.3,6,Monaco Grand Prix,-1482.927
-1 days +23:36:17.070000,23.9,61.3,1021.8,False,39.2,0,0.0,6,Monaco Grand Prix,-1422.93
-1 days +23:37:17.070000,23.9,60.6,1021.8,False,40.6,61,0.4,6,Monaco Grand Prix,-1362.93
-1 days +23:38:17.070000,23.9,61.0,1021.9,False,40.8,163,0.8,6,Monaco Grand Prix,-1302.93
-1 days +23:39:17.064000,23.7,61.0,1021.8,False,38.3,152,0.6,6,Monaco Grand Prix,-1242.936
-1 days +23:40:17.077000,23.6,61.6,1021.9,False,40.2,131,0.5,6,Monaco Grand Prix,-1182.923
-1 days +23:41:17.075000,23.9,63.0,1021.8,False,41.0,150,0.5,6,Monaco Grand Prix,-1122.925
-1 days +23:42:17.072000,23.9,63.0,1021.8,False,41.0,150,0.5,6,Monaco Grand Prix,-1062.928
-1 days +23:43:17.071000,23.7,62.2,1021.9,False,36.5,162,0.6,6,Monaco Grand Prix,-1002.929
-1 days +23:44:17.072000,23.6,61.0,1021.8,False,37.4,14,0.6,6,Monaco Grand Prix,-942.928
-1 days +23:45:17.072000,23.7,60.7,1021.8,False,37.7,8,1.0,6,Monaco Grand Prix,-882.928
-1 days +23:46:17.073000,23.8,59.2,1021.8,False,39.4,147,0.6,6,Monaco Grand Prix,-822.927
-1 days +23:47:17.073000,23.8,59.2,1021.8,False,39.4,147,0.6,6,Monaco Grand Prix,-762.927
-1 days +23:48:17.073000,23.6,61.1,1021.7,False,36.2,0,0.0,6,Monaco Grand Prix,-702.927
-1 days +23:49:17.073000,23.8,61.0,1021.8,False,30.9,105,0.3,6,Monaco Grand Prix,-642.927
-1 days +23:50:17.074000,23.7,59.2,1021.8,False,38.9,233,1.5,6,Monaco Grand Prix,-582.926
-1 days +23:51:17.074000,23.7,60.1,1021.8,False,37.4,1,0.5,6,Monaco Grand Prix,-522.926
-1 days +23:52:17.087000,23.6,63.0,1021.8,False,28.1,347,1.3,6,Monaco Grand Prix,-462.913
-1 days +23:53:17.087000,23.6,63.0,1021.8,False,28.1,347,1.3,6,Monaco Grand Prix,-402.913
-1 days +23:54:17.087000,23.7,62.0,1021.7,False,41.0,277,0.4,6,Monaco Grand Prix,-342.913
-1 days +23:55:17.088000,23.5,64.0,1021.7,False,40.6,177,0.6,6,Monaco Grand Prix,-282.912
-1 days +23:56:17.088000,23.6,64.0,1021.8,False,41.2,0,0.0,6,Monaco Grand Prix,-222.912
-1 days +23:57:17.079000,23.6,62.8,1021.9,False,41.3,357,0.9,6,Monaco Grand Prix,-162.921
-1 days +23:58:17.080000,23.7,61.5,1021.7,False,40.2,2,1.2,6,Monaco Grand Prix,-102.92
-1 days +23:59:17.083000,23.7,60.5,1021.8,False,41.0,21,0.8,6,Monaco Grand Prix,-42.917
0 days 00:00:17.093000,23.6,60.5,1021.7,False,46.0,305,0.4,6,Monaco Grand Prix,17.093
0 days 00:01:17.093000,23.6,61.3,1021.7,False,42.0,290,0.6,6,Monaco Grand Prix,77.093
0 days 00:02:17.092999999,23.6,62.6,1021.7,False,41.5,338,0.6,6,Monaco Grand Prix,137.092999999
0 days 00:03:17.090000,23.7,61.8,1021.6,False,43.1,296,0.9,6,Monaco Grand Prix,197.09
0 days 00:04:17.093000,23.7,61.8,1021.6,False,43.1,296,0.9,6,Monaco Grand Prix,257.093
0 days 00:05:17.081000,23.9,60.7,1021.7,False,42.3,201,3.5,6,Monaco Grand Prix,317.081
0 days 00:06:17.093000,24.0,61.6,1021.7,False,42.2,254,1.0,6,Monaco Grand Prix,377.093
0 days 00:07:17.088000,24.0,60.6,1021.7,False,42.7,240,1.5,6,Monaco Grand Prix,437.088
0 days 00:08:17.088000,24.1,60.4,1021.6,False,42.9,202,1.1,6,Monaco Grand Prix,497.088
0 days 00:09:17.089000,24.1,60.0,1021.7,False,43.1,199,3.0,6,Monaco Grand Prix,557.089
0 days 00:10:17.089000,24.1,59.6,1021.7,False,43.2,188,1.9,6,Monaco Grand Prix,617.089
0 days 00:11:17.092000,24.0,60.0,1021.6,False,43.2,227,1.1,6,Monaco Grand Prix,677.092
0 days 00:12:17.096000,24.1,59.1,1021.6,False,43.8,195,0.4,6,Monaco Grand Prix,737.096
0 days 00:13:17.396000,24.1,58.7,1021.6,False,43.8,213,1.2,6,Monaco Grand Prix,797.396
0 days 00:14:17.100000,24.2,57.8,1021.7,False,43.5,216,1.1,6,Monaco Grand Prix,857.1
0 days 00:15:17.116000,24.2,57.8,1021.7,False,43.5,216,1.1,6,Monaco Grand Prix,917.116
0 days 00:16:17.101000,24.2,57.6,1021.6,False,43.9,207,1.3,6,Monaco Grand Prix,977.101
0 days 00:17:17.098999999,24.1,57.0,1021.6,False,43.6,175,1.0,6,Monaco Grand Prix,1037.098999999
0 days 00:18:17.098000,24.3,56.7,1021.6,False,43.6,216,2.4,6,Monaco Grand Prix,1097.098
0 days 00:19:17.106000,24.3,57.5,1021.6,False,43.5,193,2.6,6,Monaco Grand Prix,1157.106
0 days 00:20:17.108000,24.4,57.2,1021.5,False,43.6,148,0.7,6,Monaco Grand Prix,1217.108
0 days 00:21:17.108000,24.5,57.0,1021.6,False,43.4,203,1.3,6,Monaco Grand Prix,1277.108
0 days 00:22:17.121000,24.4,58.0,1021.5,False,43.6,223,0.6,6,Monaco Grand Prix,1337.121
0 days 00:23:17.120000,24.4,58.6,1021.5,False,43.3,234,1.1,6,Monaco Grand Prix,1397.12
0 days 00:24:17.109000,24.4,57.8,1021.5,False,43.3,0,0.0,6,Monaco Grand Prix,1457.109
0 days 00:25:17.106000,24.5,58.1,1021.4,False,43.3,146,0.9,6,Monaco Grand Prix,1517.106
0 days 00:26:17.112000,24.5,58.1,1021.4,False,43.3,146,0.9,6,Monaco Grand Prix,1577.112
0 days 00:27:17.104000,24.4,59.3,1021.4,False,43.1,198,1.0,6,Monaco Grand Prix,1637.104
0 days 00:28:17.116000,24.3,59.7,1021.5,False,43.4,186,1.2,6,Monaco Grand Prix,1697.116
0 days 00:29:17.124000,24.3,59.3,1021.4,False,43.1,203,1.9,6,Monaco Grand Prix,1757.124
0 days 00:30:17.120000,24.3,59.5,1021.6,False,43.2,182,1.9,6,Monaco Grand Prix,1817.12
0 days 00:31:17.117000,24.3,59.3,1021.4,False,43.3,190,1.3,6,Monaco Grand Prix,1877.117
0 days 00:32:17.121000,24.3,59.3,1021.6,False,43.6,188,1.4,6,Monaco Grand Prix,1937.121
0 days 00:33:17.105000,24.3,59.6,1021.4,False,43.7,189,0.3,6,Monaco Grand Prix,1997.105
0 days 00:34:17.107000,24.2,59.8,1021.5,False,43.4,184,1.7,6,Monaco Grand Prix,2057.107
0 days 00:35:17.109000,24.3,59.7,1021.5,False,43.5,172,0.9,6,Monaco Grand Prix,2117.109
0 days 00:36:17.117000,24.2,59.5,1021.4,False,43.7,198,1.5,6,Monaco Grand Prix,2177.117
0 days 00:37:17.113000,24.2,59.5,1021.4,False,43.7,198,1.5,6,Monaco Grand Prix,2237.113
0 days 00:38:17.117000,24.2,59.1,1021.5,False,43.3,181,1.7,6,Monaco Grand Prix,2297.117
0 days 00:39:17.125000,24.3,59.1,1021.4,False,43.8,172,1.6,6,Monaco Grand Prix,2357.125
0 days 00:40:17.119000,24.3,59.6,1021.4,False,43.7,169,0.6,6,Monaco Grand Prix,2417.119
0 days 00:41:17.125000,24.1,59.6,1021.4,False,43.7,169,0.6,6,Monaco Grand Prix,2477.125
0 days 00:42:17.122000,24.4,59.6,1021.4,False,43.5,158,1.5,6,Monaco Grand Prix,2537.122
0 days 00:43:17.124000,24.3,59.7,1021.4,False,43.7,136,0.7,6,Monaco Grand Prix,2597.124
0 days 00:44:17.133000,24.2,60.0,1021.4,False,43.7,206,1.1,6,Monaco Grand Prix,2657.133
0 days 00:45:17.142000,24.4,60.4,1021.3,False,43.7,175,0.9,6,Monaco Grand Prix,2717.142
0 days 00:46:17.134000,24.4,60.1,1021.3,False,43.8,171,0.9,6,Monaco Grand Prix,2777.134
0 days 00:47:17.144000,24.3,60.7,1021.3,False,43.6,158,0.8,6,Monaco Grand Prix,2837.144
0 days 00:48:17.150000,24.3,60.7,1021.3,False,43.6,158,0.8,6,Monaco Grand Prix,2897.15
0 days 00:49:17.144000,24.1,60.6,1021.4,False,43.7,193,0.5,6,Monaco Grand Prix,2957.144
0 days 00:50:17.145000,24.1,60.3,1021.3,False,43.3,181,1.9,6,Monaco Grand Prix,3017.145
0 days 00:51:17.149000,24.1,59.6,1021.3,False,43.4,198,1.0,6,Monaco Grand Prix,3077.149
0 days 00:52:17.146000,24.0,59.7,1021.3,False,43.0,193,1.9,6,Monaco Grand Prix,3137.146
0 days 00:53:17.152000,24.0,59.9,1021.3,False,42.6,211,1.2,6,Monaco Grand Prix,3197.152
0 days 00:54:17.142000,23.9,60.3,1021.3,False,43.0,159,1.2,6,Monaco Grand Prix,3257.142
0 days 00:55:17.142000,23.8,61.0,1021.4,False,43.2,178,0.9,6,Monaco Grand Prix,3317.142
0 days 00:56:17.146000,23.8,61.0,1021.4,False,43.2,178,0.9,6,Monaco Grand Prix,3377.146
0 days 00:57:17.146000,24.0,59.3,1021.3,False,42.6,171,1.1,6,Monaco Grand Prix,3437.146
0 days 00:58:17.153000,23.9,59.5,1021.4,False,42.8,174,0.6,6,Monaco Grand Prix,3497.153
0 days 00:59:17.158000,23.9,59.5,1021.4,False,42.8,174,0.6,6,Monaco Grand Prix,3557.158
0 days 01:00:17.175000,23.9,60.3,1021.3,False,43.0,154,1.0,6,Monaco Grand Prix,3617.175
0 days 01:01:17.144000,23.9,60.3,1021.3,False,43.0,154,1.0,6,Monaco Grand Prix,3677.144
0 days 01:02:17.141000,23.9,59.9,1021.3,False,43.3,159,0.5,6,Monaco Grand Prix,3737.141
0 days 01:03:17.147000,23.9,59.9,1021.3,False,42.7,148,0.8,6,Monaco Grand Prix,3797.147
0 days 01:04:17.145000,24.0,59.8,1021.3,False,42.9,193,0.6,6,Monaco Grand Prix,3857.145
0 days 01:05:17.157000,24.0,60.0,1021.3,False,42.9,143,0.6,6,Monaco Grand Prix,3917.157
0 days 01:06:17.154000,24.0,60.0,1021.3,False,42.7,172,0.9,6,Monaco Grand Prix,3977.154
0 days 01:07:17.158000,24.0,59.9,1021.3,False,41.1,213,1.2,6,Monaco Grand Prix,4037.158
0 days 01:08:17.158000,24.0,60.0,1021.3,False,40.8,225,0.9,6,Monaco Grand Prix,4097.158
0 days 01:09:17.158000,24.0,60.4,1021.4,False,40.4,177,1.1,6,Monaco Grand Prix,4157.158
0 days 01:10:17.189999999,24.0,60.4,1021.4,False,40.4,177,1.1,6,Monaco Grand Prix,4217.189999999
0 days 01:11:17.189999999,23.9,59.5,1021.2,False,39.2,177,1.4,6,Monaco Grand Prix,4277.189999999
0 days 01:12:17.185000,23.8,59.7,1021.3,False,38.8,193,1.5,6,Monaco Grand Prix,4337.185
0 days 01:13:17.178000,23.8,59.9,1021.3,False,38.5,196,1.5,6,Monaco Grand Prix,4397.178
0 days 01:14:17.177000,23.8,60.2,1021.3,False,37.4,214,1.2,6,Monaco Grand Prix,4457.177
0 days 01:15:17.169000,23.8,60.3,1021.3,False,37.9,170,0.8,6,Monaco Grand Prix,4517.169
0 days 01:16:17.182000,23.8,60.6,1021.2,False,37.4,183,1.3,6,Monaco Grand Prix,4577.182
0 days 01:17:17.174000,23.8,61.3,1021.3,False,37.2,197,2.1,6,Monaco Grand Prix,4637.174
0 days 01:18:17.245000,23.9,61.0,1021.2,False,37.5,149,0.6,6,Monaco Grand Prix,4697.245
0 days 01:19:17.200000,24.1,60.8,1021.2,False,36.9,193,1.4,6,Monaco Grand Prix,4757.2
0 days 01:20:17.216000,24.0,60.7,1021.2,False,36.6,208,1.4,6,Monaco Grand Prix,4817.216
0 days 01:21:17.213000,23.9,60.4,1021.2,False,36.7,163,0.6,6,Monaco Grand Prix,4877.213
0 days 01:22:17.214000,23.8,60.5,1021.2,False,36.1,171,0.6,6,Monaco Grand Prix,4937.214
0 days 01:23:17.197000,23.7,61.5,1021.2,False,35.5,239,1.1,6,Monaco Grand Prix,4997.197
0 days 01:24:17.235000,23.7,61.7,1021.3,False,35.8,331,0.4,6,Monaco Grand Prix,5057.235
0 days 01:25:17.204000,23.6,62.2,1021.2,False,36.2,182,2.0,6,Monaco Grand Prix,5117.204
0 days 01:26:17.236000,23.5,63.3,1021.4,False,36.3,153,0.5,6,Monaco Grand Prix,5177.236
0 days 01:27:17.236000,23.5,62.2,1021.3,False,35.6,197,2.2,6,Monaco Grand Prix,5237.236
0 days 01:28:17.227000,23.6,62.5,1021.3,False,35.9,182,0.5,6,Monaco Grand Prix,5297.227
0 days 01:29:17.242000,23.6,61.8,1021.3,False,35.6,177,0.7,6,Monaco Grand Prix,5357.242
0 days 01:30:17.235000,23.6,62.0,1021.3,False,35.5,212,3.2,6,Monaco Grand Prix,5417.235
0 days 01:31:17.234000,23.5,62.5,1021.3,False,35.6,178,1.0,6,Monaco Grand Prix,5477.234
0 days 01:32:17.234000,23.6,61.7,1021.4,False,34.3,224,1.0,6,Monaco Grand Prix,5537.234
0 days 01:33:17.235000,23.6,61.5,1021.3,False,34.2,214,0.7,6,Monaco Grand Prix,5597.235
0 days 01:34:17.228000,23.6,62.8,1021.3,False,35.1,33,0.4,6,Monaco Grand Prix,5657.228
0 days 01:35:17.252000,23.6,62.8,1021.3,False,35.1,33,0.4,6,Monaco Grand Prix,5717.252
0 days 01:36:17.241000,23.4,64.4,1021.3,False,34.9,189,1.7,6,Monaco Grand Prix,5777.241
0 days 01:37:17.239000,23.4,64.6,1021.4,False,34.4,163,0.4,6,Monaco Grand Prix,5837.239
0 days 01:38:17.239000,23.3,65.7,1021.3,False,35.1,0,0.0,6,Monaco Grand Prix,5897.239
0 days 01:39:17.242000,23.4,64.9,1021.3,False,34.1,324,0.7,6,Monaco Grand Prix,5957.242
0 days 01:40:17.242000,23.3,64.0,1021.3,False,34.2,185,0.4,6,Monaco Grand Prix,6017.242
0 days 01:41:17.234000,23.3,65.5,1021.3,False,33.8,337,1.0,6,Monaco Grand Prix,6077.234
0 days 01:42:17.232000,23.3,65.7,1021.3,False,34.4,357,0.4,6,Monaco Grand Prix,6137.232
0 days 01:43:17.247000,23.3,65.7,1021.3,False,34.4,357,0.4,6,Monaco Grand Prix,6197.247
0 days 01:44:17.234000,23.4,66.1,1021.3,False,34.5,165,0.7,6,Monaco Grand Prix,6257.234
0 days 01:45:17.234000,23.4,66.1,1021.3,False,34.5,165,0.7,6,Monaco Grand Prix,6317.234
0 days 01:46:17.248000,23.3,64.9,1021.2,False,34.6,25,0.6,6,Monaco Grand Prix,6377.248
0 days 01:47:17.239000,23.3,65.6,1021.2,False,34.3,0,0.0,6,Monaco Grand Prix,6437.239
0 days 01:48:17.244000,23.3,65.0,1021.1,False,34.3,12,0.8,6,Monaco Grand Prix,6497.244
0 days 01:49:17.246000,23.3,65.4,1021.1,False,34.3,0,0.0,6,Monaco Grand Prix,6557.246
0 days 01:50:17.245000,23.3,65.1,1021.2,False,34.1,15,0.8,6,Monaco Grand Prix,6617.245
0 days 01:51:17.246000,23.2,65.4,1021.2,False,32.6,316,1.1,6,Monaco Grand Prix,6677.246
0 days 01:52:17.261000,23.2,66.5,1021.1,False,33.6,9,0.5,6,Monaco Grand Prix,6737.261
0 days 01:53:17.256000,23.1,67.9,1021.2,False,33.6,348,0.4,6,Monaco Grand Prix,6797.256
0 days 01:54:17.241000,23.1,67.9,1021.2,False,33.6,348,0.4,6,Monaco Grand Prix,6857.241
0 days 01:55:17.256000,23.0,68.1,1021.1,False,33.3,341,1.0,6,Monaco Grand Prix,6917.256
0 days 01:56:17.257000,23.0,68.0,1021.1,False,33.6,0,0.0,6,Monaco Grand Prix,6977.257
0 days 01:57:17.252000,23.0,68.9,1021.1,False,33.6,325,0.6,6,Monaco Grand Prix,7037.252
0 days 01:58:17.258000,23.0,67.5,1021.0,False,32.6,231,1.4,6,Monaco Grand Prix,7097.258
0 days 01:59:17.260000,23.0,67.5,1021.0,False,32.6,231,1.4,6,Monaco Grand Prix,7157.26
0 days 02:00:17.249000,22.9,68.6,1021.1,False,33.3,0,0.0,6,Monaco Grand Prix,7217.249
0 days 02:01:17.250000,23.0,67.5,1021.1,False,32.9,316,0.5,6,Monaco Grand Prix,7277.25
0 days 02:02:17.259000,23.0,67.3,1021.1,False,33.5,333,0.4,6,Monaco Grand Prix,7337.259
0 days 02:03:17.263000,23.0,67.8,1021.0,False,32.9,7,0.5,6,Monaco Grand Prix,7397.263
0 days 02:04:17.262000,23.0,67.6,1021.0,False,33.5,0,0.0,6,Monaco Grand Prix,7457.262
0 days 02:05:17.313000,23.0,67.6,1021.0,False,33.5,0,0.0,6,Monaco Grand Prix,7517.313
0 days 02:06:17.276000,23.0,68.0,1021.0,False,33.5,4,0.5,6,Monaco Grand Prix,7577.276
0 days 02:07:17.259000,23.0,68.2,1021.0,False,33.6,0,0.0,6,Monaco Grand Prix,7637.259
0 days 02:08:17.259000,23.0,68.0,1021.0,False,33.2,349,0.6,6,Monaco Grand Prix,7697.259
0 days 02:09:17.277000,23.0,66.6,1021.1,False,33.5,359,0.4,6,Monaco Grand Prix,7757.277
0 days 02:10:17.268000,23.0,66.9,1021.1,False,33.4,352,0.5,6,Monaco Grand Prix,7817.268
0 days 02:11:17.268000,23.1,66.3,1021.1,False,32.2,229,1.2,6,Monaco Grand Prix,7877.268
0 days 02:12:17.259000,23.0,66.5,1021.1,False,33.3,169,0.4,6,Monaco Grand Prix,7937.259
0 days 02:13:17.284000,23.0,68.0,1021.1,False,33.1,31,0.6,6,Monaco Grand Prix,7997.284
0 days 02:14:17.279000,23.0,67.5,1021.1,False,33.2,141,0.4,6,Monaco Grand Prix,8057.279
0 days 02:15:17.276000,23.0,67.8,1021.0,False,33.2,125,0.6,6,Monaco Grand Prix,8117.276
0 days 02:16:17.288000,23.0,67.8,1021.0,False,33.2,125,0.6,6,Monaco Grand Prix,8177.288
0 days 02:17:17.298000,23.1,65.7,1021.1,False,33.3,124,0.7,6,Monaco Grand Prix,8237.298
0 days 02:18:17.289000,23.2,65.0,1021.0,False,33.2,0,0.0,6,Monaco Grand Prix,8297.289
0 days 02:19:17.289000,23.2,64.6,1021.1,False,33.0,144,0.5,6,Monaco Grand Prix,8357.289
0 days 02:20:17.288000,23.3,64.7,1021.0,False,33.1,210,1.5,6,Monaco Grand Prix,8417.288
0 days 02:21:17.277000,23.4,64.3,1021.0,False,33.0,173,1.1,6,Monaco Grand Prix,8477.277
0 days 02:22:17.290999999,23.5,63.9,1021.0,False,32.5,240,1.0,6,Monaco Grand Prix,8537.290999999
0 days 02:23:17.284000,23.6,63.1,1020.9,False,32.5,206,0.7,6,Monaco Grand Prix,8597.284
0 days 02:24:17.281000,23.6,63.5,1021.0,False,32.8,190,0.5,6,Monaco Grand Prix,8657.281
0 days 02:25:17.284000,23.6,63.6,1020.9,False,32.5,200,2.8,6,Monaco Grand Prix,8717.284
0 days 02:26:17.288000,23.6,63.1,1021.0,False,32.2,205,0.5,6,Monaco Grand Prix,8777.288
0 days 02:27:17.296000,23.6,63.1,1021.0,False,32.2,205,0.5,6,Monaco Grand Prix,8837.296
0 days 02:28:17.282000,23.6,63.1,1021.0,False,32.2,206,2.0,6,Monaco Grand Prix,8897.282
0 days 02:29:17.292000,23.6,63.0,1021.0,False,32.3,207,0.6,6,Monaco Grand Prix,8957.292
0 days 02:30:17.289000,23.5,63.5,1020.9,False,32.0,170,0.4,6,Monaco Grand Prix,9017.289
0 days 02:31:17.283000,23.5,63.9,1021.0,False,31.9,0,0.0,6,Monaco Grand Prix,9077.283
0 days 02:32:17.290000,23.5,64.3,1020.9,False,31.3,254,0.5,6,Monaco Grand Prix,9137.29
0 days 02:33:17.300000,23.4,64.9,1020.9,False,31.9,7,0.7,6,Monaco Grand Prix,9197.3
